rat,maze,run,time
17,3,12,183.970471062727
17,3,13,91.6169972742662
17,3,14,174.090414530325
17,3,15,158.767725820493
17,3,16,229.776445386687
17,4,1,155.70344442273
17,4,2,124.798378140955
17,4,3,165.099575293572
17,4,4,200.288557166026
17,4,5,136.139574657082
17,4,6,140.102397727015
17,4,7,193.964602034348
17,4,8,191.879048252916
17,4,9,154.746656526984
17,4,10,148.652938132966
17,4,11,155.291861615243
17,4,12,197.710496115286
17,4,13,165.463833164869
17,4,14,171.621174483183
17,4,15,213.876641702618
17,4,16,190.41989887628
17,5,1,220.805022218624
17,5,2,171.621291973291
17,5,3,176.715657721342
17,5,4,206.251860846123
17,5,5,190.233178524194
17,5,6,167.054170107793
17,5,7,184.677383344841
17,5,8,162.045302520326
17,5,9,187.738642264197
17,5,10,156.274284594166
17,5,11,173.566807540924
17,5,12,212.850143868654
17,5,13,170.860597688656
17,5,14,162.316506723812
17,5,15,193.349074009691
17,5,16,106.734209165095
17,6,1,187.038087213858
17,6,2,251.406962522503
17,6,3,163.923162211873
17,6,4,156.655925746543
17,6,5,249.630568553506
17,6,6,191.870544388327
17,6,7,180.63557357866
17,6,8,196.231743987894
17,6,9,167.340689982432
17,6,10,144.345912836051
17,6,11,204.026969331954
17,6,12,183.492419758893
17,6,13,177.833626812855
17,6,14,169.989017494771
17,6,15,156.854807196625
17,6,16,190.672429755814
17,7,1,184.725867773361
17,7,2,210.129039968502
17,7,3,200.042107994159
17,7,4,122.184535564394
17,7,5,171.980791145801
17,7,6,167.977080665864
17,7,7,198.594512074995
17,7,8,180.746831203276
17,7,9,122.879592437164
17,7,10,156.063422238394
17,7,11,206.196358306478
17,7,12,199.612805342976
17,7,13,230.258268202195
17,7,14,134.089347155828
17,7,15,144.693293332712
17,7,16,154.832989049142
17,8,1,183.993507120531
17,8,2,221.126651821031
17,8,3,196.307713660776
17,8,4,185.077474487241
17,8,5,230.451028382256
17,8,6,195.187618067142
17,8,7,199.852830641271
17,8,8,181.999874050347
17,8,9,176.808140968838
17,8,10,161.856192710367
17,8,11,146.775018789852
17,8,12,175.253656823556
17,8,13,181.981284457747
17,8,14,230.396062846752
17,8,15,212.937035585075
17,8,16,171.664523707133
18,1,1,163.412761735263
18,1,2,175.569127296926
18,1,3,100.647513206735
18,1,4,200.470315537251
18,1,5,135.518324426678
18,1,6,96.7421817511908
18,1,7,116.352334188557
18,1,8,91.2055216509557
18,1,9,145.043094109299
18,1,10,187.797663360618
18,1,11,139.878654755543
18,1,12,116.900867385821
18,1,13,147.752821904675
18,1,14,159.487956434671
18,1,15,167.790765884077
18,1,16,174.733524150267
18,2,1,152.143434039411
18,2,2,203.304885041399
18,2,3,222.827164069973
18,2,4,120.092836770402
18,2,5,176.355154142821
18,2,6,156.19590404123
18,2,7,211.745842076996
18,2,8,195.080601054351
18,2,9,201.307305332225
18,2,10,142.596122521358
18,2,11,199.96478244832
18,2,12,185.65048240633
18,2,13,101.259603700065
18,2,14,115.647361219957
18,2,15,213.991902735409
18,2,16,135.738290476628
18,3,1,202.870452500026
18,3,2,120.874798191345
18,3,3,146.090941603867
18,3,4,110.143935443234
18,3,5,180.65477775761
18,3,6,3.86741109899558
18,3,7,229.056293579959
18,3,8,185.425439683672
18,3,9,210.256832893702
18,3,10,161.099437514032
18,3,11,239.646665325727
18,3,12,233.62491351215
18,3,13,125.112374540759
18,3,14,167.926672275437
18,3,15,214.331712680805
18,3,16,103.095008968295
18,4,1,136.22758256597
18,4,2,103.973391206964
18,4,3,260.731420206508
18,4,4,177.701962036906
18,4,5,192.628273130967
18,4,6,175.896122973516
18,4,7,102.431986747815
18,4,8,173.642494282146
18,4,9,228.511346024478
18,4,10,229.703833181575
18,4,11,148.240097889588
18,4,12,235.748677690254
18,4,13,235.029750062444
18,4,14,205.562663119213
18,4,15,242.197891281732
18,4,16,214.188725771137
18,5,1,99.8467449747887
18,5,2,206.384940803361
18,5,3,181.624962064954
18,5,4,144.652381291036
18,5,5,219.870634485318
18,5,6,138.230994083471
18,5,7,233.284336923277
18,5,8,171.584414907329
18,5,9,124.566150954833
18,5,10,184.264066598006
18,5,11,126.28763276013
18,5,12,124.625738191359
18,5,13,105.488834930678
18,5,14,151.103911440093
18,5,15,159.385141523664
18,5,16,220.104823156141
18,6,1,226.16288881566
18,6,2,104.456513953392
18,6,3,124.348342270068
18,6,4,117.087216238465
18,6,5,98.7014081453086
18,6,6,140.80107131843
18,6,7,163.90884990184
18,6,8,134.374765856307
18,6,9,169.702762376025
18,6,10,217.742410858806
18,6,11,216.089834727727
18,6,12,86.1266968011634
18,6,13,183.864719939589
18,6,14,113.449963642499
18,6,15,160.984197343356
18,6,16,171.257829589074
18,7,1,126.421749123286
18,7,2,164.603163242444
18,7,3,162.301304803054
18,7,4,89.3357503987805
18,7,5,121.538942699613
18,7,6,212.52628996853
18,7,7,135.613296917497
18,7,8,182.253603764569
18,7,9,151.700934195001
18,7,10,131.616565582737
18,7,11,163.007646788342
18,7,12,166.48744335168
18,7,13,192.444950898093
18,7,14,150.998143200113
18,7,15,124.925442131009
18,7,16,106.833968137091
18,8,1,165.578155858952
18,8,2,140.984031480749
18,8,3,190.070632588201
18,8,4,115.570817466627
18,8,5,170.935609391973
18,8,6,163.154235377215
18,8,7,81.9693775867981
18,8,8,139.716136215296
18,8,9,215.966252124955
18,8,10,92.2223863729078
18,8,11,142.737342942099
18,8,12,171.388964584427
18,8,13,128.678458680549
18,8,14,155.480280137051
18,8,15,165.809323606548
18,8,16,99.8033781501091
19,1,1,149.355353530035
19,1,2,79.2739777592706
19,1,3,123.761278921524
19,1,4,130.802781091523
19,1,5,142.414258604671
19,1,6,136.534081370737
19,1,7,81.3518414220243
19,1,8,85.189638658321
19,1,9,103.557367386825
19,1,10,71.4120322058523
19,1,11,217.068708418016
19,1,12,131.735962036767
19,1,13,110.651563032516
19,1,14,119.843413450181
19,1,15,111.046818478898
19,1,16,124.5491987165
19,2,1,98.0715585583494
19,2,2,109.376272065948
19,2,3,93.720982305019
19,2,4,90.2205897208186
19,2,5,150.994235709732
19,2,6,102.416806364284
19,2,7,189.270090688241
19,2,8,156.050821296634
19,2,9,163.567776840848
19,2,10,104.787773574256
19,2,11,28.2062069894278
19,2,12,126.17650561649
19,2,13,174.609625892957
19,2,14,122.228113172186
19,2,15,106.251749299717
19,2,16,136.780558122597
19,3,1,74.4747496468286
19,3,2,213.809299545447
19,3,3,113.748084441842
19,3,4,44.9891050326525
19,3,5,54.7163672710449
19,3,6,153.860030569244
19,3,7,199.773396845083
19,3,8,185.599985095497
19,3,9,125.108071797911
19,3,10,175.697325523089
19,3,11,167.591869848125
19,3,12,130.33346705492
19,3,13,127.455498965375
19,3,14,208.257043004846
19,3,15,119.5211823403
19,3,16,134.606612321065
19,4,1,43.647875470491
19,4,2,89.3236867253581
19,4,3,118.801120224892
19,4,4,99.5532024847723
19,4,5,162.172219725709
19,4,6,149.286989025709
19,4,7,71.2287267600771
19,4,8,142.963640745526
19,4,9,153.322805333375
19,4,10,67.6864847337475
19,4,11,108.713144126459
19,4,12,191.265574775377
19,4,13,141.290010779542
19,4,14,158.961741165465
19,4,15,195.700629713875
19,4,16,124.964701593974
19,5,1,164.310274157049
19,5,2,123.996471976872
19,5,3,138.110711636415
19,5,4,103.575737625139
19,5,5,92.6724069072297
19,5,6,121.887013285548
19,5,7,102.452296238778
19,5,8,153.272430785117
19,5,9,99.2609458556981
19,5,10,94.2732273407409
19,5,11,89.6986753156671
19,5,12,166.136668645185
19,5,13,109.191517917197
19,5,14,101.304976821973
19,5,15,118.936120818657
19,5,16,105.46894677791
19,6,1,168.64642859878
19,6,2,113.219193468354
19,6,3,153.594012243719
19,6,4,151.851785600005
19,6,5,185.858142473465
19,6,6,129.590621781148
19,6,7,174.080524675095
19,6,8,187.815327816179
19,6,9,219.236883699151
19,6,10,140.333953401194
19,6,11,144.539859536747
19,6,12,190.115040715832
19,6,13,152.954611178756
19,6,14,150.210726320649
19,6,15,195.673805238266
19,6,16,176.511032788269
19,7,1,70.1521477328126
19,7,2,137.61338996862
19,7,3,191.72409478823
19,7,4,119.540930001756
19,7,5,40.4929103899144
19,7,6,154.113874349205
19,7,7,114.658198558756
19,7,8,137.123434708202
19,7,9,137.009240117977
19,7,10,89.8838490072836
19,7,11,134.304620290699
19,7,12,119.097482595304
19,7,13,132.302509782614
19,7,14,117.7067139075
19,7,15,122.737986761715
19,7,16,117.058154833813
19,8,1,184.528068699863
19,8,2,172.780579299351
19,8,3,229.279550513313
19,8,4,124.984649325919
19,8,5,183.559602245992
19,8,6,120.203018893193
19,8,7,141.389818757299
19,8,8,181.077539482169
19,8,9,138.279234893102
19,8,10,141.365121198641
19,8,11,219.490417493012
19,8,12,224.336226524338
19,8,13,131.448448666284
19,8,14,159.117144261027
19,8,15,200.267856655164
19,8,16,86.0885212160873
20,1,1,102.092438319187
20,1,2,65.7957550177079
20,1,3,28.5663831066038
20,1,4,124.700386940642
20,1,5,159.13917719924
20,1,6,-34.336195333091
20,1,7,60.3053238049712
20,1,8,184.630134630117
20,1,9,107.486238966195
20,1,10,71.0759537982619
20,1,11,19.8024669812064
20,1,12,62.1862493284005
20,1,13,122.050541958467
20,1,14,92.267585769515
20,1,15,57.6875683033387
20,1,16,32.9996922226286
20,2,1,18.962245451745
20,2,2,215.869883305294
20,2,3,159.902305301321
20,2,4,114.512863002049
20,2,5,85.9805851341114
20,2,6,56.3964261550502
20,2,7,173.801128928442
20,2,8,14.5081880614566
20,2,9,78.5365458273561
20,2,10,91.8762536972995
20,2,11,123.860919613465
20,2,12,151.726680203339
20,2,13,79.4097369509917
20,2,14,90.3391395722461
20,2,15,-61.3715353153073
20,2,16,72.0490278043852
20,3,1,207.951967298642
20,3,2,31.214429186529
20,3,3,104.214638532921
20,3,4,93.1585953351752
20,3,5,165.053080574706
20,3,6,78.9066421156766
20,3,7,91.6865690228112
20,3,8,40.9183705100161
20,3,9,90.9314077078213
20,3,10,30.5479782329612
20,3,11,83.6331594509947
20,3,12,60.119568778611
20,3,13,83.2660047717581
20,3,14,55.7164666731148
20,3,15,180.097283483299
20,3,16,61.6592923261159
20,4,1,68.8411371825817
20,4,2,131.986222626072
20,4,3,163.378232204019
20,4,4,71.1286321459037
20,4,5,33.1587501542206
20,4,6,4.22289617158125
20,4,7,121.48016641875
20,4,8,70.7684843676695
20,4,9,130.112803591281
20,4,10,102.945314210813
20,4,11,18.4356444014425
20,4,12,126.071637473626
20,4,13,23.4486771985223
20,4,14,166.510653761873
20,4,15,112.650805270228
20,4,16,184.386151894749
20,5,1,-12.9949335217609
20,5,2,-1.82595045152038
20,5,3,174.653563677602
20,5,4,49.8406520274407
20,5,5,25.2553028970584
20,5,6,109.810635824894
20,5,7,72.9302658536952
20,5,8,19.4356276943971
20,5,9,-77.0435219718346
20,5,10,60.1364384606879
20,5,11,113.238275801259
20,5,12,66.8586686860268
20,5,13,80.2373102129468
20,5,14,60.0271820661626
20,5,15,105.358305584481
20,5,16,198.279874596057
20,6,1,4.93811910347729
20,6,2,120.224065672247
20,6,3,89.8732016694237
20,6,4,173.935865561129
20,6,5,249.239921485759
20,6,6,105.671068286881
20,6,7,133.752631029334
20,6,8,174.156889852049
20,6,9,204.105175656293
20,6,10,183.375675113073
20,6,11,-26.3236715599352
20,6,12,31.7421047339187
20,6,13,86.6072059009055
20,6,14,228.394329144839
20,6,15,115.304591652728
20,6,16,112.117965190719
20,7,1,143.475028362287
20,7,2,184.555302112615
20,7,3,168.418149754327
20,7,4,-34.5410537937547
20,7,5,-19.0113727667036
20,7,6,102.663478277214
20,7,7,153.316766657313
20,7,8,134.266132550212
20,7,9,150.359665265269
20,7,10,44.7336727347532
20,7,11,123.362980650587
20,7,12,107.649147201995
20,7,13,78.3066118828186
20,7,14,212.858231909275
20,7,15,151.024095661868
20,7,16,280.184412481281
20,8,1,99.7501474430208
20,8,2,110.946491476496
20,8,3,87.4688233354138
20,8,4,46.1042757977379
20,8,5,-3.95180417397191
20,8,6,118.327056244862
20,8,7,205.256298973416
20,8,8,140.18165724122
20,8,9,100.563655402025
20,8,10,162.836499506681
20,8,11,128.916816577291
20,8,12,151.206529770223
20,8,13,147.300637964771
20,8,14,108.707428546637
20,8,15,176.937721827111
20,8,16,136.383218275409
21,1,1,168.374868601398
21,1,2,135.988373566497
21,1,3,169.181521535195
21,1,4,92.676944410154
21,1,5,95.9633425844806
21,1,6,56.5359756372605
21,1,7,-19.4863861035599
21,1,8,10.1680526461579
21,1,9,59.2018099406512
21,1,10,12.552859599368
21,1,11,-11.2008399920765
21,1,12,65.8782291492874
21,1,13,38.0212071793731
21,1,14,190.865868980099
21,1,15,73.8835297423085
21,1,16,91.1372573725608
21,2,1,78.2894817692707
21,2,2,107.567406008032
21,2,3,101.614336805385
21,2,4,113.18736906818
21,2,5,123.959813743227
21,2,6,126.400219455634
21,2,7,78.6577988119891
21,2,8,14.6708486756194
21,2,9,-52.6732236650072
21,2,10,54.0883545085489
21,2,11,2.36044922569128
21,2,12,60.4515415482988
21,2,13,64.1037835176087
21,2,14,90.0361771364514
21,2,15,156.837368391374
21,2,16,158.096823677354
21,3,1,99.3743392817762
21,3,2,108.106294711526
21,3,3,86.4907573601719
21,3,4,15.4167758640373
21,3,5,178.318967800435
21,3,6,143.25848475902
21,3,7,142.683031021447
21,3,8,65.4315845685149
21,3,9,115.281958025341
21,3,10,111.324381228314
21,3,11,16.6219064668288
21,3,12,80.9656373651295
21,3,13,106.055313649409
21,3,14,107.227462775614
21,3,15,59.8372477460916
21,3,16,175.262594208358
21,4,1,138.740958748656
21,4,2,78.5350945879115
21,4,3,65.2483864237446
21,4,4,48.9739431393282
21,4,5,77.9776881437798
21,4,6,24.7379518949305
21,4,7,129.80132623133
21,4,8,41.5940396454004
21,4,9,106.110790205132
21,4,10,138.057369355654
21,4,11,125.756088408583
21,4,12,158.622857070217
21,4,13,129.988861055404
21,4,14,104.405798858706
21,4,15,127.214971456856
21,4,16,38.9636171407208
21,5,1,118.821342525064
21,5,2,149.053510840555
21,5,3,106.792044837918
21,5,4,114.057776922536
21,5,5,40.9780521558948
21,5,6,137.192664866357
21,5,7,11.8699442662811
21,5,8,119.599101094749
21,5,9,130.004981290757
21,5,10,182.028711867017
21,5,11,156.419046994452
21,5,12,161.477522262629
21,5,13,17.3394138705493
21,5,14,190.994788236407
21,5,15,86.9304170182752
21,5,16,244.350687795471
21,6,1,35.1384869542875
21,6,2,137.939679015087
21,6,3,98.5192219748181
21,6,4,167.618032169147
21,6,5,73.2652128285774
21,6,6,47.9640223372918
21,6,7,140.499704551829
21,6,8,85.5981880286382
21,6,9,157.784998325527
21,6,10,134.098610892892
21,6,11,86.812701980345
21,6,12,108.734922527615
21,6,13,119.201584435179
21,6,14,35.6743424515973
21,6,15,67.6993854238181
21,6,16,115.329351798345
21,7,1,158.219859542104
21,7,2,142.298760176947
21,7,3,164.207284298437
21,7,4,140.80537078663
21,7,5,85.3108701834205
21,7,6,178.66770779673
21,7,7,63.5897288434482
21,7,8,69.1581389256031
21,7,9,133.543568287021
21,7,10,202.446351922341
21,7,11,89.2873604560554
21,7,12,170.443331341052
21,7,13,108.837599871873
21,7,14,24.0327471399881
21,7,15,46.1242220055895
21,7,16,64.8176921896348
21,8,1,138.11738900421
21,8,2,140.575359724089
21,8,3,-9.0845495234166
21,8,4,205.899974997542
21,8,5,129.150637143831
21,8,6,162.49882169329
21,8,7,157.230500548977
21,8,8,158.916065149963
21,8,9,113.940790567007
21,8,10,243.577539845514
21,8,11,144.426184616903
21,8,12,127.141762882117
21,8,13,228.660003845804
21,8,14,115.58533223774
21,8,15,60.4067987041853
21,8,16,18.335315325988
22,1,1,103.210123864483
22,1,2,112.332440407888
22,1,3,177.867842703753
22,1,4,130.196043219855
22,1,5,103.791653244849
22,1,6,149.880883269301
22,1,7,100.344961847257
22,1,8,126.33023212365
22,1,9,146.401664682434
22,1,10,107.065305875831
22,1,11,50.3831754617868
22,1,12,94.5195562905016
22,1,13,168.367041604864
22,1,14,103.306753265055
22,1,15,145.587892145342
22,1,16,123.846191043316
22,2,1,3.18081413859197
22,2,2,140.52937994873
22,2,3,86.2430711357679
22,2,4,95.8602008880311
22,2,5,89.1584221142648
22,2,6,185.559133501133
22,2,7,61.9278224282831
22,2,8,0.473349486521926
22,2,9,133.547478810948
22,2,10,142.687335075225
22,2,11,103.414387006933
22,2,12,101.663699491566
22,2,13,178.079976853332
22,2,14,22.1338771309681
22,2,15,66.7988264570141
22,2,16,141.462259831018
22,3,1,159.35403862591
22,3,2,90.9224028318209
22,3,3,64.8830498877801
22,3,4,147.520126781771
22,3,5,123.497227360742
22,3,6,115.266812096978
22,3,7,178.564644186519
22,3,8,168.543176446388
22,3,9,133.476147455986
22,3,10,131.117799581709
22,3,11,75.8642834724427
22,3,12,189.980619210837
22,3,13,127.92602071181
22,3,14,112.5692856986
22,3,15,93.1697626742234
22,3,16,26.5941817674876
22,4,1,68.7576663249246
22,4,2,114.332833290609
22,4,3,176.568825055508
22,4,4,152.357184601532
22,4,5,35.4556587036637
22,4,6,117.601884304244
22,4,7,68.8489737003585
22,4,8,39.8034160628849
22,4,9,63.5626867452456
22,4,10,53.7995693773098
22,4,11,70.1644153878666
22,4,12,89.9153295141866
22,4,13,37.8159045653245
22,4,14,127.525542821857
22,4,15,113.798136851674
22,4,16,106.495375516522
22,5,1,82.9409988150602
22,5,2,94.7887335569644
22,5,3,174.9688251677
22,5,4,170.192461427114
22,5,5,119.694484683847
22,5,6,79.6424756309594
22,5,7,154.514079575037
22,5,8,34.9403233589324
22,5,9,96.8904657821751
22,5,10,108.818525502538
22,5,11,133.310774798042
22,5,12,82.4114527010659
22,5,13,207.598059536249
22,5,14,59.2381741272162
22,5,15,52.5098974375431
22,5,16,207.103297360905
22,6,1,91.6311761625749
22,6,2,73.6225963962931
22,6,3,125.749276890022
22,6,4,116.808295550464
22,6,5,58.6920492108124
22,6,6,104.111005160473
22,6,7,133.771328542929
22,6,8,124.811212272491
22,6,9,64.1881410360359
22,6,10,131.933994629292
22,6,11,68.4014797557646
22,6,12,118.354399064187
22,6,13,148.110442241804
22,6,14,110.973949033164
22,6,15,162.272577034979
22,6,16,208.140364812858
22,7,1,168.011937586458
22,7,2,75.8601887941265
22,7,3,200.289195102643
22,7,4,120.780061000088
22,7,5,141.490330229237
22,7,6,128.055807313767
22,7,7,114.717438234491
22,7,8,218.003865654734
22,7,9,216.510449144788
22,7,10,84.1500413409362
22,7,11,103.457093430004
22,7,12,122.78415930383
22,7,13,66.7825482876019
22,7,14,150.968603174453
22,7,15,149.900307492233
22,7,16,184.791503705341
22,8,1,149.376053782843
22,8,2,127.555735070988
22,8,3,105.200574636994
22,8,4,62.4239340465363
22,8,5,101.096698800379
22,8,6,174.796169732351
22,8,7,138.545870424552
22,8,8,133.618238409417
22,8,9,0.115103211875578
22,8,10,111.445479209042
22,8,11,134.4165614902
22,8,12,67.2646921328428
22,8,13,92.558814735318
22,8,14,122.942323669966
22,8,15,117.116510782523
22,8,16,147.577191073987
23,1,1,160.331376729203
23,1,2,118.706211244294
23,1,3,64.4599857833312
23,1,4,80.146512817989
23,1,5,147.79523175748
23,1,6,147.549876136765
23,1,7,144.857229185921
23,1,8,138.284252743224
23,1,9,162.308928560008
23,1,10,98.6545558551219
23,1,11,138.646134545621
23,1,12,62.1527534210293
23,1,13,147.414073934933
23,1,14,100.392987990231
23,1,15,145.088373050104
23,1,16,111.721866120937
23,2,1,110.541182735026
23,2,2,118.629074935877
23,2,3,108.899954708268
23,2,4,103.011907189801
23,2,5,81.6090658832747
23,2,6,145.946360996474
23,2,7,110.471389552491
23,2,8,117.101092810535
23,2,9,150.319341038579
23,2,10,161.468516440816
23,2,11,156.83987002582
23,2,12,99.1041875341318
23,2,13,129.440305297025
23,2,14,159.565102585707
23,2,15,68.4139421293962
23,2,16,66.9750380976622
23,3,1,95.5165268708946
23,3,2,167.955020419275
23,3,3,143.772214384198
23,3,4,40.9979918585102
23,3,5,67.4298542130602
23,3,6,133.032700089747
23,3,7,121.081698222422
23,3,8,166.926381988553
23,3,9,116.564948177142
23,3,10,159.134226381391
23,3,11,59.6829893122106
23,3,12,83.1182979989112
23,3,13,115.345120544387
23,3,14,98.2198244301065
23,3,15,89.9744204659313
23,3,16,80.0512870670491
23,4,1,76.6735741813904
23,4,2,91.5270280718228
23,4,3,118.12358475719
23,4,4,89.9246036973896
23,4,5,118.235910127493
23,4,6,108.319418578692
23,4,7,109.467318495275
23,4,8,66.7617336443644
23,4,9,70.6710984462211
23,4,10,105.174866133654
23,4,11,132.169295621376
23,4,12,118.661033177967
23,4,13,100.887918305086
23,4,14,124.125710113725
23,4,15,100.528309244221
23,4,16,102.633415246089
23,5,1,134.550664329437
23,5,2,116.539702736959
23,5,3,101.596512454629
23,5,4,106.331939076165
23,5,5,78.5603711431871
23,5,6,123.379304280665
23,5,7,145.430381155959
23,5,8,118.042409334787
23,5,9,112.650192408221
23,5,10,136.007295658848
23,5,11,154.876723260411
23,5,12,145.60128150851
23,5,13,140.785243273653
23,5,14,156.51388733371
23,5,15,94.9167383254201
23,5,16,118.654474512959
23,6,1,121.817949808048
23,6,2,147.268310915984
23,6,3,135.004158085379
23,6,4,153.438175333613
23,6,5,97.5115060513235
23,6,6,139.78276851084
23,6,7,153.19121240217
23,6,8,144.047495605783
23,6,9,161.310588891325
23,6,10,131.912217088507
23,6,11,131.156727127171
23,6,12,149.971202919778
23,6,13,129.751324243168
23,6,14,161.06180527234
23,6,15,126.46487806852
23,6,16,122.340941047207
23,7,1,147.122657563507
23,7,2,134.236923730858
23,7,3,134.2656202557
23,7,4,98.2576569073894
23,7,5,122.444407391202
23,7,6,141.550968759845
23,7,7,111.05844371084
23,7,8,126.148979824592
23,7,9,69.374176161419
23,7,10,144.287034205847
23,7,11,89.1683044752787
23,7,12,84.982080735846
23,7,13,146.736279646768
23,7,14,134.635698182923
23,7,15,106.679068555995
23,7,16,109.900856778634
23,8,1,164.661615380969
23,8,2,129.897677858799
23,8,3,111.095472734719
23,8,4,119.32542682434
23,8,5,107.984394172783
23,8,6,125.775973958958
23,8,7,101.250229881491
23,8,8,103.419141145994
23,8,9,130.793354874537
23,8,10,131.153750674355
23,8,11,116.262391150132
23,8,12,125.953705069385
23,8,13,137.246658693482
23,8,14,146.782281392435
23,8,15,182.404038838097
23,8,16,208.971619492446
24,1,1,174.768924470935
24,1,2,90.7010109090183
24,1,3,208.844970272738
24,1,4,104.540109616758
24,1,5,156.031708069755
24,1,6,228.433362661893
24,1,7,173.621019266626
24,1,8,143.052377664175
24,1,9,170.900408595249
24,1,10,216.058460561635
24,1,11,104.032933935717
24,1,12,169.827550445617
24,1,13,201.831401722903
24,1,14,118.538148026342
24,1,15,165.862501533913
24,1,16,191.431363528731
24,2,1,186.126289841229
24,2,2,138.198183828923
24,2,3,138.0957375366
24,2,4,92.9571051762453
24,2,5,111.697273526153
24,2,6,61.003465887196
24,2,7,116.625310388405
24,2,8,209.047588987952
24,2,9,141.424003373286
24,2,10,95.2070886397934
24,2,11,122.072674855587
24,2,12,90.9464145755275
24,2,13,86.6286905914481
24,2,14,179.668621601465
24,2,15,132.939945697727
24,2,16,169.955620540157
24,3,1,76.072532175407
24,3,2,110.693239478392
24,3,3,102.493615515184
24,3,4,96.8202528154092
24,3,5,133.966215310266
24,3,6,175.036792876651
24,3,7,136.455481243961
24,3,8,52.4623680123355
24,3,9,211.679290473254
24,3,10,182.645627460717
24,3,11,139.384335108034
24,3,12,124.906327100155
24,3,13,218.848792696975
24,3,14,172.859936884426
24,3,15,119.510002732197
24,3,16,105.492172516656
24,4,1,158.981852277453
24,4,2,169.268239134655
24,4,3,163.31253471327
24,4,4,145.761208067907
24,4,5,129.066388541484
24,4,6,127.857896679599
24,4,7,197.353161468925
24,4,8,99.7279357296841
24,4,9,90.4961996350426
24,4,10,134.016895717543
24,4,11,94.0779596799525
24,4,12,66.5768605256523
24,4,13,81.6759897960887
24,4,14,137.659137541865
24,4,15,193.554839922992
24,4,16,179.906779721563
24,5,1,108.603593191751
24,5,2,167.979101492401
24,5,3,148.0395608202
24,5,4,133.336879707741
24,5,5,109.644365166844
24,5,6,142.088147959529
24,5,7,137.731017510269
24,5,8,96.736594085412
24,5,9,77.4643099727734
24,5,10,93.6547968044931
24,5,11,56.9581929942267
24,5,12,131.017936916289
24,5,13,99.5626100547451
24,5,14,28.1899829930679
24,5,15,67.8102209570561
24,5,16,115.294201898316
24,6,1,131.884038203161
24,6,2,70.8685909803798
24,6,3,86.5321857086227
24,6,4,240.119792670668
24,6,5,174.610637034394
24,6,6,129.76658519815
24,6,7,112.459192070926
24,6,8,114.711037062367
24,6,9,148.57025846359
24,6,10,108.015204550337
24,6,11,94.8709949488856
24,6,12,105.734272380963
24,6,13,117.89677750861
24,6,14,155.810636092613
24,6,15,28.2677576533593
24,6,16,195.187969833216
24,7,1,137.55801151533
24,7,2,147.564305805057
24,7,3,91.4059546870337
24,7,4,71.2905327914189
24,7,5,76.2639930675922
24,7,6,144.107533485415
24,7,7,147.015499598317
24,7,8,67.4014249867745
24,7,9,115.628133423302
24,7,10,55.8155371797844
24,7,11,136.384797188524
24,7,12,97.5955497732158
24,7,13,84.9819445185433
24,7,14,131.567799457966
24,7,15,168.718788583744
24,7,16,46.645233358999
24,8,1,191.08219296363
24,8,2,135.245858066466
24,8,3,219.792326106872
24,8,4,54.304833466141
24,8,5,118.276650122652
24,8,6,74.3110331882662
24,8,7,160.985868321397
24,8,8,167.002923417176
24,8,9,130.89607943796
24,8,10,181.024097983859
24,8,11,151.756231685693
24,8,12,52.5145669658011
24,8,13,51.1232451874918
24,8,14,154.087692803556
24,8,15,17.1396122116313
24,8,16,125.20288981091
25,1,1,47.3714013173948
25,1,2,108.251405228726
25,1,3,104.259307597619
25,1,4,117.350822165085
25,1,5,108.373693366471
25,1,6,111.421659665833
25,1,7,114.753346294563
25,1,8,66.3514524224104
25,1,9,135.144920776505
25,1,10,138.127235110577
25,1,11,96.2339744047344
25,1,12,81.7352652108601
25,1,13,96.1501594724614
25,1,14,133.030824600335
25,1,15,71.5728055545261
25,1,16,127.379228753933
25,2,1,12.1689080102473
25,2,2,73.0397488267917
25,2,3,47.3193623785448
25,2,4,154.801457023028
25,2,5,56.8726171027227
25,2,6,84.5320019041505
25,2,7,90.2361799697228
25,2,8,156.312337848009
25,2,9,127.456263936764
25,2,10,99.4707530303641
25,2,11,71.7994676067298
25,2,12,125.834710888365
25,2,13,98.6987457430869
25,2,14,-11.3392045798566
25,2,15,145.735690715154
25,2,16,124.522076672855
25,3,1,102.675274923252
25,3,2,67.5508737541796
25,3,3,175.311783990709
25,3,4,101.029567114685
25,3,5,150.44280715329
25,3,6,149.213141560243
25,3,7,68.9608500952685
25,3,8,69.8240422762881
25,3,9,107.232588625241
25,3,10,81.8235803273419
25,3,11,139.878006938153
25,3,12,103.280021747543
25,3,13,116.47709809319
25,3,14,90.2785069387659
25,3,15,70.5961885370025
25,3,16,107.337612803707
25,4,1,69.4834263662835
25,4,2,104.243946153712
25,4,3,90.2798250120069
25,4,4,131.692003587683
25,4,5,113.743775917031
25,4,6,104.090076480345
25,4,7,142.034882860412
25,4,8,97.5795558072046
25,4,9,106.323064628945
25,4,10,103.877016371573
25,4,11,108.560930354104
25,4,12,120.263884505158
25,4,13,134.321615372598
25,4,14,114.390648660022
25,4,15,111.30660686836
25,4,16,99.467165121951
25,5,1,137.309180542941
25,5,2,107.463982470804
25,5,3,129.976909580278
25,5,4,92.8000372251966
25,5,5,105.114767318225
25,5,6,40.3801750299553
25,5,7,92.66120519466
25,5,8,133.136216944849
25,5,9,189.579666225794
